simulacion_id,num_puertas,premio,eleccion_inicial,puerta_abierta,nueva_eleccion,estrategia,resultado
71643,3,0,1,2,0,Cambiar,1
71644,3,2,0,1,2,Cambiar,1
71645,3,0,2,1,0,Cambiar,1
71646,3,1,1,2,0,Cambiar,0
71647,3,0,1,2,0,Cambiar,1
71648,3,1,2,0,1,Cambiar,1
71649,3,1,2,0,1,Cambiar,1
71650,3,0,2,1,0,Cambiar,1
71651,3,0,1,2,0,Cambiar,1
71652,3,1,2,0,1,Cambiar,1
71653,3,2,0,1,2,Cambiar,1
71654,3,0,1,2,0,Cambiar,1
71655,3,0,0,2,1,Cambiar,0
71656,3,2,2,0,1,Cambiar,0
71657,3,0,0,2,1,Cambiar,0
71658,3,0,1,2,0,Cambiar,1
71659,3,0,1,2,0,Cambiar,1
71660,3,0,1,2,0,Cambiar,1
71661,3,1,0,2,1,Cambiar,1
71662,3,0,1,2,0,Cambiar,1
71663,3,0,0,2,1,Cambiar,0
71664,3,0,1,2,0,Cambiar,1
71665,3,1,0,2,1,Cambiar,1
71666,3,1,2,0,1,Cambiar,1
71667,3,1,2,0,1,Cambiar,1
71668,3,2,0,1,2,Cambiar,1
71669,3,0,2,1,0,Cambiar,1
71670,3,2,0,1,2,Cambiar,1
71671,3,1,2,0,1,Cambiar,1
71672,3,0,2,1,0,Cambiar,1
71673,3,1,2,0,1,Cambiar,1
71674,3,1,2,0,1,Cambiar,1
71675,3,0,2,1,0,Cambiar,1
71676,3,1,0,2,1,Cambiar,1
71677,3,0,0,1,2,Cambiar,0
71678,3,2,1,0,2,Cambiar,1
71679,3,2,1,0,2,Cambiar,1
71680,3,2,2,0,1,Cambiar,0
71681,3,2,1,0,2,Cambiar,1
71682,3,1,2,0,1,Cambiar,1
71683,3,0,1,2,0,Cambiar,1
71684,3,1,2,0,1,Cambiar,1
71685,3,2,0,1,2,Cambiar,1
71686,3,2,0,1,2,Cambiar,1
71687,3,2,2,0,1,Cambiar,0
71688,3,1,2,0,1,Cambiar,1
71689,3,1,2,0,1,Cambiar,1
71690,3,2,2,0,1,Cambiar,0
71691,3,1,0,2,1,Cambiar,1
71692,3,0,2,1,0,Cambiar,1
71693,3,2,2,1,0,Cambiar,0
71694,3,0,2,1,0,Cambiar,1
71695,3,0,0,1,2,Cambiar,0
71696,3,0,2,1,0,Cambiar,1
71697,3,0,2,1,0,Cambiar,1
71698,3,0,1,2,0,Cambiar,1
71699,3,1,1,2,0,Cambiar,0
71700,3,1,0,2,1,Cambiar,1
71701,3,2,0,1,2,Cambiar,1
71702,3,2,2,1,0,Cambiar,0
71703,3,2,2,0,1,Cambiar,0
71704,3,1,2,0,1,Cambiar,1
71705,3,1,1,2,0,Cambiar,0
71706,3,2,0,1,2,Cambiar,1
71707,3,2,1,0,2,Cambiar,1
71708,3,1,2,0,1,Cambiar,1
71709,3,0,1,2,0,Cambiar,1
71710,3,2,2,1,0,Cambiar,0
71711,3,0,0,1,2,Cambiar,0
71712,3,2,1,0,2,Cambiar,1
71713,3,0,0,2,1,Cambiar,0
71714,3,0,2,1,0,Cambiar,1
71715,3,1,0,2,1,Cambiar,1
71716,3,2,2,1,0,Cambiar,0
71717,3,0,1,2,0,Cambiar,1
71718,3,0,1,2,0,Cambiar,1
71719,3,1,2,0,1,Cambiar,1
71720,3,1,2,0,1,Cambiar,1
71721,3,1,1,2,0,Cambiar,0
71722,3,2,1,0,2,Cambiar,1
71723,3,2,1,0,2,Cambiar,1
71724,3,0,1,2,0,Cambiar,1
71725,3,0,0,2,1,Cambiar,0
71726,3,1,1,0,2,Cambiar,0
71727,3,2,1,0,2,Cambiar,1
71728,3,2,2,1,0,Cambiar,0
71729,3,0,2,1,0,Cambiar,1
71730,3,1,1,2,0,Cambiar,0
71731,3,0,0,2,1,Cambiar,0
71732,3,0,1,2,0,Cambiar,1
71733,3,1,1,2,0,Cambiar,0
71734,3,0,2,1,0,Cambiar,1
71735,3,0,1,2,0,Cambiar,1
71736,3,1,2,0,1,Cambiar,1
71737,3,1,1,2,0,Cambiar,0
71738,3,0,1,2,0,Cambiar,1
71739,3,1,0,2,1,Cambiar,1
71740,3,2,1,0,2,Cambiar,1
71741,3,2,2,1,0,Cambiar,0
71742,3,1,2,0,1,Cambiar,1
71743,3,0,0,1,2,Cambiar,0
71744,3,1,2,0,1,Cambiar,1
71745,3,0,0,1,2,Cambiar,0
71746,3,1,0,2,1,Cambiar,1
71747,3,0,0,2,1,Cambiar,0
71748,3,2,0,1,2,Cambiar,1
71749,3,0,2,1,0,Cambiar,1
71750,3,0,2,1,0,Cambiar,1
71751,3,2,1,0,2,Cambiar,1
71752,3,1,1,0,2,Cambiar,0
71753,3,0,1,2,0,Cambiar,1
71754,3,0,2,1,0,Cambiar,1
71755,3,2,2,0,1,Cambiar,0
71756,3,0,2,1,0,Cambiar,1
71757,3,2,1,0,2,Cambiar,1
71758,3,1,2,0,1,Cambiar,1
71759,3,0,1,2,0,Cambiar,1
71760,3,1,2,0,1,Cambiar,1
71761,3,2,1,0,2,Cambiar,1
71762,3,0,2,1,0,Cambiar,1
71763,3,1,0,2,1,Cambiar,1
71764,3,1,1,0,2,Cambiar,0
71765,3,0,2,1,0,Cambiar,1
71766,3,1,0,2,1,Cambiar,1
71767,3,0,1,2,0,Cambiar,1
71768,3,0,0,2,1,Cambiar,0
71769,3,2,2,0,1,Cambiar,0
71770,3,2,1,0,2,Cambiar,1
71771,3,0,1,2,0,Cambiar,1
71772,3,2,2,1,0,Cambiar,0
71773,3,1,0,2,1,Cambiar,1
71774,3,0,0,1,2,Cambiar,0
71775,3,0,1,2,0,Cambiar,1
71776,3,2,0,1,2,Cambiar,1
71777,3,2,2,1,0,Cambiar,0
71778,3,1,1,0,2,Cambiar,0
71779,3,2,0,1,2,Cambiar,1
71780,3,2,1,0,2,Cambiar,1
71781,3,0,2,1,0,Cambiar,1
71782,3,2,0,1,2,Cambiar,1
71783,3,1,0,2,1,Cambiar,1
71784,3,2,0,1,2,Cambiar,1
71785,3,0,2,1,0,Cambiar,1
71786,3,1,1,0,2,Cambiar,0
71787,3,0,2,1,0,Cambiar,1
71788,3,2,0,1,2,Cambiar,1
71789,3,2,2,1,0,Cambiar,0
71790,3,0,2,1,0,Cambiar,1
71791,3,2,0,1,2,Cambiar,1
71792,3,2,1,0,2,Cambiar,1
71793,3,2,0,1,2,Cambiar,1
71794,3,0,0,1,2,Cambiar,0
71795,3,2,1,0,2,Cambiar,1
71796,3,0,1,2,0,Cambiar,1
71797,3,0,0,2,1,Cambiar,0
71798,3,2,2,1,0,Cambiar,0
71799,3,1,0,2,1,Cambiar,1
71800,3,2,1,0,2,Cambiar,1
71801,3,1,0,2,1,Cambiar,1
71802,3,1,0,2,1,Cambiar,1
71803,3,0,2,1,0,Cambiar,1
71804,3,0,0,1,2,Cambiar,0
71805,3,1,2,0,1,Cambiar,1
71806,3,2,1,0,2,Cambiar,1
71807,3,0,0,1,2,Cambiar,0
71808,3,2,0,1,2,Cambiar,1
71809,3,1,0,2,1,Cambiar,1
71810,3,2,0,1,2,Cambiar,1
71811,3,2,2,1,0,Cambiar,0
71812,3,2,0,1,2,Cambiar,1
71813,3,1,1,0,2,Cambiar,0
71814,3,0,0,2,1,Cambiar,0
71815,3,0,1,2,0,Cambiar,1
71816,3,1,1,2,0,Cambiar,0
71817,3,0,2,1,0,Cambiar,1
71818,3,2,2,1,0,Cambiar,0
71819,3,1,0,2,1,Cambiar,1
71820,3,2,0,1,2,Cambiar,1
71821,3,2,0,1,2,Cambiar,1
71822,3,2,2,1,0,Cambiar,0
71823,3,2,0,1,2,Cambiar,1
71824,3,0,2,1,0,Cambiar,1
71825,3,2,1,0,2,Cambiar,1
71826,3,2,2,1,0,Cambiar,0
71827,3,1,2,0,1,Cambiar,1
71828,3,1,0,2,1,Cambiar,1
71829,3,2,2,0,1,Cambiar,0
71830,3,2,2,1,0,Cambiar,0
71831,3,2,2,1,0,Cambiar,0
71832,3,0,0,2,1,Cambiar,0
71833,3,1,1,0,2,Cambiar,0
71834,3,0,2,1,0,Cambiar,1
71835,3,0,0,1,2,Cambiar,0
71836,3,0,2,1,0,Cambiar,1
71837,3,0,2,1,0,Cambiar,1
71838,3,2,2,1,0,Cambiar,0
71839,3,0,0,2,1,Cambiar,0
71840,3,2,0,1,2,Cambiar,1
71841,3,1,1,2,0,Cambiar,0
71842,3,1,2,0,1,Cambiar,1
71843,3,2,1,0,2,Cambiar,1
71844,3,1,0,2,1,Cambiar,1
71845,3,0,0,1,2,Cambiar,0
71846,3,0,1,2,0,Cambiar,1
71847,3,2,1,0,2,Cambiar,1
71848,3,1,0,2,1,Cambiar,1
71849,3,1,1,2,0,Cambiar,0
71850,3,0,0,1,2,Cambiar,0
71851,3,2,0,1,2,Cambiar,1
71852,3,1,0,2,1,Cambiar,1
71853,3,0,0,1,2,Cambiar,0
71854,3,1,2,0,1,Cambiar,1
71855,3,0,1,2,0,Cambiar,1
71856,3,2,1,0,2,Cambiar,1
71857,3,1,2,0,1,Cambiar,1
71858,3,0,2,1,0,Cambiar,1
71859,3,1,0,2,1,Cambiar,1
71860,3,1,0,2,1,Cambiar,1
71861,3,2,0,1,2,Cambiar,1
71862,3,2,2,1,0,Cambiar,0
71863,3,1,0,2,1,Cambiar,1
71864,3,1,2,0,1,Cambiar,1
71865,3,0,1,2,0,Cambiar,1
71866,3,2,0,1,2,Cambiar,1
71867,3,1,0,2,1,Cambiar,1
71868,3,0,1,2,0,Cambiar,1
71869,3,1,1,0,2,Cambiar,0
71870,3,1,1,0,2,Cambiar,0
71871,3,1,0,2,1,Cambiar,1
71872,3,1,1,2,0,Cambiar,0
71873,3,2,1,0,2,Cambiar,1
71874,3,2,0,1,2,Cambiar,1
71875,3,2,0,1,2,Cambiar,1
71876,3,1,1,2,0,Cambiar,0
71877,3,2,2,1,0,Cambiar,0
71878,3,0,2,1,0,Cambiar,1
71879,3,1,2,0,1,Cambiar,1
71880,3,2,1,0,2,Cambiar,1
71881,3,1,2,0,1,Cambiar,1
71882,3,0,0,2,1,Cambiar,0
71883,3,1,2,0,1,Cambiar,1
71884,3,2,1,0,2,Cambiar,1
71885,3,0,2,1,0,Cambiar,1
71886,3,1,1,2,0,Cambiar,0
71887,3,2,1,0,2,Cambiar,1
71888,3,0,1,2,0,Cambiar,1
71889,3,1,1,0,2,Cambiar,0
71890,3,1,1,0,2,Cambiar,0
71891,3,1,1,2,0,Cambiar,0
71892,3,2,2,0,1,Cambiar,0
71893,3,0,0,2,1,Cambiar,0
71894,3,0,1,2,0,Cambiar,1
71895,3,0,1,2,0,Cambiar,1
71896,3,2,0,1,2,Cambiar,1
71897,3,1,1,0,2,Cambiar,0
71898,3,1,0,2,1,Cambiar,1
71899,3,1,2,0,1,Cambiar,1
71900,3,0,2,1,0,Cambiar,1
71901,3,1,1,2,0,Cambiar,0
71902,3,2,2,1,0,Cambiar,0
71903,3,2,0,1,2,Cambiar,1
71904,3,2,1,0,2,Cambiar,1
71905,3,2,1,0,2,Cambiar,1
71906,3,2,0,1,2,Cambiar,1
71907,3,0,1,2,0,Cambiar,1
71908,3,1,1,2,0,Cambiar,0
71909,3,1,0,2,1,Cambiar,1
71910,3,0,0,1,2,Cambiar,0
71911,3,2,1,0,2,Cambiar,1
71912,3,0,2,1,0,Cambiar,1
71913,3,1,1,0,2,Cambiar,0
71914,3,1,1,0,2,Cambiar,0
71915,3,1,2,0,1,Cambiar,1
71916,3,2,2,1,0,Cambiar,0
71917,3,1,1,0,2,Cambiar,0
71918,3,1,0,2,1,Cambiar,1
71919,3,1,1,0,2,Cambiar,0
71920,3,0,1,2,0,Cambiar,1
71921,3,0,2,1,0,Cambiar,1
71922,3,0,1,2,0,Cambiar,1
71923,3,2,1,0,2,Cambiar,1
71924,3,0,1,2,0,Cambiar,1
71925,3,2,0,1,2,Cambiar,1
71926,3,0,1,2,0,Cambiar,1
71927,3,0,1,2,0,Cambiar,1
71928,3,2,1,0,2,Cambiar,1
71929,3,2,1,0,2,Cambiar,1
71930,3,2,1,0,2,Cambiar,1
71931,3,1,1,0,2,Cambiar,0
71932,3,2,0,1,2,Cambiar,1
71933,3,0,1,2,0,Cambiar,1
71934,3,1,1,0,2,Cambiar,0
71935,3,1,0,2,1,Cambiar,1
71936,3,2,1,0,2,Cambiar,1
71937,3,2,2,0,1,Cambiar,0
71938,3,2,2,0,1,Cambiar,0
71939,3,2,1,0,2,Cambiar,1
71940,3,0,2,1,0,Cambiar,1
71941,3,2,2,1,0,Cambiar,0
71942,3,1,2,0,1,Cambiar,1
71943,3,0,0,2,1,Cambiar,0
71944,3,0,0,2,1,Cambiar,0
71945,3,1,0,2,1,Cambiar,1
71946,3,2,2,0,1,Cambiar,0
71947,3,1,0,2,1,Cambiar,1
71948,3,2,2,0,1,Cambiar,0
71949,3,1,0,2,1,Cambiar,1
71950,3,2,2,0,1,Cambiar,0
71951,3,2,0,1,2,Cambiar,1
71952,3,1,1,2,0,Cambiar,0
71953,3,1,0,2,1,Cambiar,1
71954,3,1,0,2,1,Cambiar,1
71955,3,1,1,2,0,Cambiar,0
71956,3,0,2,1,0,Cambiar,1
71957,3,0,1,2,0,Cambiar,1
71958,3,1,0,2,1,Cambiar,1
71959,3,1,1,0,2,Cambiar,0
71960,3,1,0,2,1,Cambiar,1
71961,3,2,1,0,2,Cambiar,1
71962,3,2,1,0,2,Cambiar,1
71963,3,2,0,1,2,Cambiar,1
71964,3,0,2,1,0,Cambiar,1
71965,3,2,1,0,2,Cambiar,1
71966,3,2,2,0,1,Cambiar,0
71967,3,1,1,2,0,Cambiar,0
71968,3,1,0,2,1,Cambiar,1
71969,3,1,2,0,1,Cambiar,1
71970,3,0,0,2,1,Cambiar,0
71971,3,2,1,0,2,Cambiar,1
71972,3,2,1,0,2,Cambiar,1
71973,3,2,0,1,2,Cambiar,1
71974,3,0,1,2,0,Cambiar,1
71975,3,2,0,1,2,Cambiar,1
71976,3,1,0,2,1,Cambiar,1
71977,3,2,0,1,2,Cambiar,1
71978,3,0,0,2,1,Cambiar,0
71979,3,2,1,0,2,Cambiar,1
71980,3,1,2,0,1,Cambiar,1
71981,3,0,0,1,2,Cambiar,0
71982,3,1,2,0,1,Cambiar,1
71983,3,1,1,2,0,Cambiar,0
71984,3,0,2,1,0,Cambiar,1
71985,3,2,1,0,2,Cambiar,1
71986,3,0,2,1,0,Cambiar,1
71987,3,1,0,2,1,Cambiar,1
71988,3,1,0,2,1,Cambiar,1
71989,3,2,0,1,2,Cambiar,1
71990,3,2,0,1,2,Cambiar,1
71991,3,0,1,2,0,Cambiar,1
71992,3,0,1,2,0,Cambiar,1
71993,3,2,1,0,2,Cambiar,1
71994,3,1,1,2,0,Cambiar,0
71995,3,0,0,2,1,Cambiar,0
71996,3,0,0,2,1,Cambiar,0
71997,3,1,0,2,1,Cambiar,1
71998,3,1,0,2,1,Cambiar,1
71999,3,2,1,0,2,Cambiar,1
72000,3,1,0,2,1,Cambiar,1
72001,3,2,1,0,2,Cambiar,1
72002,3,2,2,1,0,Cambiar,0
72003,3,2,2,0,1,Cambiar,0
72004,3,2,1,0,2,Cambiar,1
72005,3,1,1,2,0,Cambiar,0
72006,3,2,2,0,1,Cambiar,0
72007,3,0,0,2,1,Cambiar,0
72008,3,0,0,1,2,Cambiar,0
72009,3,0,1,2,0,Cambiar,1
72010,3,0,1,2,0,Cambiar,1
72011,3,1,1,2,0,Cambiar,0
72012,3,0,0,2,1,Cambiar,0
72013,3,1,2,0,1,Cambiar,1
72014,3,1,1,2,0,Cambiar,0
72015,3,0,2,1,0,Cambiar,1
72016,3,1,2,0,1,Cambiar,1
72017,3,2,2,0,1,Cambiar,0
72018,3,1,1,2,0,Cambiar,0
72019,3,1,1,0,2,Cambiar,0
72020,3,2,2,0,1,Cambiar,0
72021,3,2,1,0,2,Cambiar,1
72022,3,1,0,2,1,Cambiar,1
72023,3,1,0,2,1,Cambiar,1
72024,3,0,0,2,1,Cambiar,0
72025,3,2,2,0,1,Cambiar,0
72026,3,0,0,2,1,Cambiar,0
72027,3,0,2,1,0,Cambiar,1
72028,3,0,1,2,0,Cambiar,1
72029,3,0,1,2,0,Cambiar,1
72030,3,1,0,2,1,Cambiar,1
72031,3,1,0,2,1,Cambiar,1
72032,3,2,1,0,2,Cambiar,1
72033,3,1,0,2,1,Cambiar,1
72034,3,2,2,0,1,Cambiar,0
72035,3,1,1,2,0,Cambiar,0
72036,3,1,0,2,1,Cambiar,1
72037,3,1,0,2,1,Cambiar,1
72038,3,2,1,0,2,Cambiar,1
72039,3,0,2,1,0,Cambiar,1
72040,3,2,2,1,0,Cambiar,0
72041,3,2,0,1,2,Cambiar,1
72042,3,1,2,0,1,Cambiar,1
72043,3,2,1,0,2,Cambiar,1
72044,3,2,2,1,0,Cambiar,0
72045,3,0,1,2,0,Cambiar,1
72046,3,0,2,1,0,Cambiar,1
72047,3,2,0,1,2,Cambiar,1
72048,3,2,2,1,0,Cambiar,0
72049,3,2,2,1,0,Cambiar,0
72050,3,0,0,2,1,Cambiar,0
72051,3,2,1,0,2,Cambiar,1
72052,3,0,0,1,2,Cambiar,0
72053,3,2,2,0,1,Cambiar,0
72054,3,2,0,1,2,Cambiar,1
72055,3,0,2,1,0,Cambiar,1
72056,3,2,2,0,1,Cambiar,0
72057,3,0,1,2,0,Cambiar,1
72058,3,1,0,2,1,Cambiar,1
72059,3,0,1,2,0,Cambiar,1
72060,3,0,2,1,0,Cambiar,1
72061,3,0,1,2,0,Cambiar,1
72062,3,2,0,1,2,Cambiar,1
72063,3,2,0,1,2,Cambiar,1
72064,3,1,0,2,1,Cambiar,1
72065,3,0,2,1,0,Cambiar,1
72066,3,1,2,0,1,Cambiar,1
72067,3,1,2,0,1,Cambiar,1
72068,3,2,1,0,2,Cambiar,1
72069,3,1,0,2,1,Cambiar,1
72070,3,0,1,2,0,Cambiar,1
72071,3,2,1,0,2,Cambiar,1
72072,3,1,2,0,1,Cambiar,1
72073,3,0,1,2,0,Cambiar,1
72074,3,0,2,1,0,Cambiar,1
72075,3,2,1,0,2,Cambiar,1
72076,3,1,1,2,0,Cambiar,0
72077,3,2,0,1,2,Cambiar,1
72078,3,1,1,2,0,Cambiar,0
72079,3,0,2,1,0,Cambiar,1
72080,3,0,1,2,0,Cambiar,1
72081,3,2,0,1,2,Cambiar,1
72082,3,1,0,2,1,Cambiar,1
72083,3,1,2,0,1,Cambiar,1
72084,3,0,2,1,0,Cambiar,1
72085,3,0,0,2,1,Cambiar,0
72086,3,0,1,2,0,Cambiar,1
72087,3,2,1,0,2,Cambiar,1
72088,3,1,2,0,1,Cambiar,1
72089,3,1,0,2,1,Cambiar,1
72090,3,0,1,2,0,Cambiar,1
72091,3,1,0,2,1,Cambiar,1
72092,3,1,1,0,2,Cambiar,0
72093,3,1,2,0,1,Cambiar,1
72094,3,1,0,2,1,Cambiar,1
72095,3,1,0,2,1,Cambiar,1
72096,3,2,0,1,2,Cambiar,1
72097,3,1,1,2,0,Cambiar,0
72098,3,1,2,0,1,Cambiar,1
72099,3,2,2,1,0,Cambiar,0
72100,3,2,2,0,1,Cambiar,0
72101,3,0,0,1,2,Cambiar,0
72102,3,0,1,2,0,Cambiar,1
72103,3,0,2,1,0,Cambiar,1
72104,3,0,1,2,0,Cambiar,1
72105,3,2,0,1,2,Cambiar,1
72106,3,2,0,1,2,Cambiar,1
72107,3,2,1,0,2,Cambiar,1
72108,3,1,2,0,1,Cambiar,1
72109,3,2,0,1,2,Cambiar,1
72110,3,1,0,2,1,Cambiar,1
72111,3,1,0,2,1,Cambiar,1
72112,3,2,2,1,0,Cambiar,0
72113,3,1,0,2,1,Cambiar,1
72114,3,1,2,0,1,Cambiar,1
72115,3,2,2,0,1,Cambiar,0
72116,3,0,0,2,1,Cambiar,0
72117,3,1,2,0,1,Cambiar,1
72118,3,2,2,0,1,Cambiar,0
72119,3,2,2,0,1,Cambiar,0
72120,3,1,2,0,1,Cambiar,1
72121,3,2,1,0,2,Cambiar,1
72122,3,0,2,1,0,Cambiar,1
72123,3,0,2,1,0,Cambiar,1
72124,3,1,1,0,2,Cambiar,0
72125,3,1,1,2,0,Cambiar,0
72126,3,1,2,0,1,Cambiar,1
72127,3,2,0,1,2,Cambiar,1
72128,3,2,2,1,0,Cambiar,0
72129,3,2,1,0,2,Cambiar,1
72130,3,0,2,1,0,Cambiar,1
72131,3,1,2,0,1,Cambiar,1
72132,3,0,1,2,0,Cambiar,1
72133,3,2,2,1,0,Cambiar,0
72134,3,1,2,0,1,Cambiar,1
72135,3,0,1,2,0,Cambiar,1
72136,3,1,1,2,0,Cambiar,0
72137,3,2,2,0,1,Cambiar,0
72138,3,0,1,2,0,Cambiar,1
72139,3,0,0,1,2,Cambiar,0
72140,3,1,2,0,1,Cambiar,1
72141,3,0,1,2,0,Cambiar,1
72142,3,0,2,1,0,Cambiar,1
72143,3,0,1,2,0,Cambiar,1
72144,3,0,2,1,0,Cambiar,1
72145,3,1,1,0,2,Cambiar,0
72146,3,2,2,1,0,Cambiar,0
72147,3,1,1,2,0,Cambiar,0
72148,3,0,1,2,0,Cambiar,1
72149,3,2,2,1,0,Cambiar,0
72150,3,1,1,0,2,Cambiar,0
72151,3,2,1,0,2,Cambiar,1
72152,3,1,1,2,0,Cambiar,0
72153,3,0,1,2,0,Cambiar,1
72154,3,0,1,2,0,Cambiar,1
72155,3,0,0,1,2,Cambiar,0
72156,3,2,0,1,2,Cambiar,1
72157,3,1,1,0,2,Cambiar,0
72158,3,2,0,1,2,Cambiar,1
72159,3,2,1,0,2,Cambiar,1
72160,3,1,0,2,1,Cambiar,1
72161,3,2,1,0,2,Cambiar,1
72162,3,1,0,2,1,Cambiar,1
72163,3,2,2,1,0,Cambiar,0
72164,3,0,2,1,0,Cambiar,1
72165,3,1,1,2,0,Cambiar,0
72166,3,1,0,2,1,Cambiar,1
72167,3,0,1,2,0,Cambiar,1
72168,3,2,2,1,0,Cambiar,0
72169,3,0,2,1,0,Cambiar,1
72170,3,0,2,1,0,Cambiar,1
72171,3,0,0,1,2,Cambiar,0
72172,3,1,0,2,1,Cambiar,1
72173,3,1,0,2,1,Cambiar,1
72174,3,2,1,0,2,Cambiar,1
72175,3,0,0,2,1,Cambiar,0
72176,3,1,0,2,1,Cambiar,1
72177,3,2,0,1,2,Cambiar,1
72178,3,1,2,0,1,Cambiar,1
72179,3,1,1,2,0,Cambiar,0
72180,3,1,1,2,0,Cambiar,0
72181,3,2,2,1,0,Cambiar,0
72182,3,2,1,0,2,Cambiar,1
72183,3,1,1,0,2,Cambiar,0
72184,3,1,2,0,1,Cambiar,1
72185,3,2,1,0,2,Cambiar,1
72186,3,0,0,1,2,Cambiar,0
72187,3,0,0,1,2,Cambiar,0
72188,3,2,2,0,1,Cambiar,0
72189,3,2,2,1,0,Cambiar,0
72190,3,0,0,2,1,Cambiar,0
72191,3,1,2,0,1,Cambiar,1
72192,3,0,0,1,2,Cambiar,0
72193,3,2,1,0,2,Cambiar,1
72194,3,2,1,0,2,Cambiar,1
72195,3,0,0,1,2,Cambiar,0
72196,3,2,0,1,2,Cambiar,1
72197,3,1,2,0,1,Cambiar,1
72198,3,2,0,1,2,Cambiar,1
72199,3,2,1,0,2,Cambiar,1
72200,3,1,0,2,1,Cambiar,1
72201,3,2,0,1,2,Cambiar,1
72202,3,1,0,2,1,Cambiar,1
72203,3,2,1,0,2,Cambiar,1
72204,3,0,1,2,0,Cambiar,1
72205,3,0,2,1,0,Cambiar,1
72206,3,0,2,1,0,Cambiar,1
72207,3,2,0,1,2,Cambiar,1
72208,3,1,1,0,2,Cambiar,0
72209,3,2,1,0,2,Cambiar,1
72210,3,1,1,0,2,Cambiar,0
72211,3,1,1,2,0,Cambiar,0
72212,3,1,1,0,2,Cambiar,0
72213,3,1,1,2,0,Cambiar,0
72214,3,2,0,1,2,Cambiar,1
72215,3,2,2,0,1,Cambiar,0
72216,3,2,1,0,2,Cambiar,1
72217,3,0,0,2,1,Cambiar,0
72218,3,1,2,0,1,Cambiar,1
72219,3,1,2,0,1,Cambiar,1
72220,3,0,2,1,0,Cambiar,1
72221,3,1,1,0,2,Cambiar,0
72222,3,1,2,0,1,Cambiar,1
72223,3,0,1,2,0,Cambiar,1
72224,3,1,0,2,1,Cambiar,1
72225,3,0,0,1,2,Cambiar,0
72226,3,1,2,0,1,Cambiar,1
72227,3,0,2,1,0,Cambiar,1
72228,3,0,2,1,0,Cambiar,1
72229,3,2,0,1,2,Cambiar,1
72230,3,1,1,0,2,Cambiar,0
72231,3,1,0,2,1,Cambiar,1
72232,3,0,2,1,0,Cambiar,1
72233,3,0,1,2,0,Cambiar,1
72234,3,1,0,2,1,Cambiar,1
72235,3,1,0,2,1,Cambiar,1
72236,3,1,1,0,2,Cambiar,0
72237,3,1,0,2,1,Cambiar,1
72238,3,1,1,2,0,Cambiar,0
72239,3,0,2,1,0,Cambiar,1
72240,3,0,0,2,1,Cambiar,0
72241,3,2,2,0,1,Cambiar,0
72242,3,0,0,1,2,Cambiar,0
72243,3,2,1,0,2,Cambiar,1
72244,3,0,1,2,0,Cambiar,1
72245,3,2,2,0,1,Cambiar,0
72246,3,2,0,1,2,Cambiar,1
72247,3,0,2,1,0,Cambiar,1
72248,3,0,2,1,0,Cambiar,1
72249,3,2,0,1,2,Cambiar,1
72250,3,0,2,1,0,Cambiar,1
72251,3,2,2,0,1,Cambiar,0
72252,3,0,1,2,0,Cambiar,1
72253,3,2,0,1,2,Cambiar,1
72254,3,1,0,2,1,Cambiar,1
72255,3,0,0,1,2,Cambiar,0
72256,3,1,0,2,1,Cambiar,1
72257,3,1,0,2,1,Cambiar,1
72258,3,0,2,1,0,Cambiar,1
72259,3,2,1,0,2,Cambiar,1
72260,3,0,2,1,0,Cambiar,1
72261,3,0,0,2,1,Cambiar,0
72262,3,0,1,2,0,Cambiar,1
72263,3,2,2,1,0,Cambiar,0
72264,3,1,0,2,1,Cambiar,1
72265,3,1,2,0,1,Cambiar,1
72266,3,1,1,0,2,Cambiar,0
72267,3,1,1,0,2,Cambiar,0
72268,3,0,1,2,0,Cambiar,1
72269,3,0,2,1,0,Cambiar,1
72270,3,2,0,1,2,Cambiar,1
72271,3,2,2,1,0,Cambiar,0
72272,3,1,2,0,1,Cambiar,1
72273,3,2,0,1,2,Cambiar,1
72274,3,2,1,0,2,Cambiar,1
72275,3,2,0,1,2,Cambiar,1
72276,3,1,1,0,2,Cambiar,0
72277,3,0,2,1,0,Cambiar,1
72278,3,0,1,2,0,Cambiar,1
72279,3,2,0,1,2,Cambiar,1
72280,3,1,2,0,1,Cambiar,1
72281,3,2,2,0,1,Cambiar,0
72282,3,0,2,1,0,Cambiar,1
72283,3,2,0,1,2,Cambiar,1
72284,3,2,1,0,2,Cambiar,1
72285,3,1,2,0,1,Cambiar,1
72286,3,1,0,2,1,Cambiar,1
72287,3,2,2,0,1,Cambiar,0
72288,3,0,1,2,0,Cambiar,1
72289,3,2,0,1,2,Cambiar,1
72290,3,0,2,1,0,Cambiar,1
72291,3,0,2,1,0,Cambiar,1
72292,3,0,1,2,0,Cambiar,1
72293,3,1,2,0,1,Cambiar,1
72294,3,1,2,0,1,Cambiar,1
72295,3,1,1,2,0,Cambiar,0
72296,3,1,1,2,0,Cambiar,0
72297,3,1,2,0,1,Cambiar,1
72298,3,0,0,1,2,Cambiar,0
72299,3,0,1,2,0,Cambiar,1
72300,3,1,0,2,1,Cambiar,1
72301,3,2,1,0,2,Cambiar,1
72302,3,1,1,2,0,Cambiar,0
72303,3,0,1,2,0,Cambiar,1
72304,3,0,0,2,1,Cambiar,0
72305,3,1,1,2,0,Cambiar,0
72306,3,2,1,0,2,Cambiar,1
