simulacion_id,num_puertas,premio,eleccion_inicial,puerta_abierta,estrategia,resultado
73667,3,0,1,2,No cambiar,0
73668,3,0,0,2,No cambiar,1
73669,3,2,0,1,No cambiar,0
73670,3,0,0,1,No cambiar,1
73671,3,1,1,0,No cambiar,1
73672,3,1,2,0,No cambiar,0
73673,3,0,2,1,No cambiar,0
73674,3,0,1,2,No cambiar,0
73675,3,1,0,2,No cambiar,0
73676,3,0,1,2,No cambiar,0
73677,3,2,1,0,No cambiar,0
73678,3,2,0,1,No cambiar,0
73679,3,2,0,1,No cambiar,0
73680,3,2,0,1,No cambiar,0
73681,3,0,0,2,No cambiar,1
73682,3,2,0,1,No cambiar,0
73683,3,0,1,2,No cambiar,0
73684,3,1,1,0,No cambiar,1
73685,3,1,0,2,No cambiar,0
73686,3,1,0,2,No cambiar,0
73687,3,1,1,0,No cambiar,1
73688,3,2,1,0,No cambiar,0
73689,3,2,0,1,No cambiar,0
73690,3,0,2,1,No cambiar,0
73691,3,2,1,0,No cambiar,0
73692,3,1,2,0,No cambiar,0
73693,3,0,0,2,No cambiar,1
73694,3,0,1,2,No cambiar,0
73695,3,2,1,0,No cambiar,0
73696,3,1,1,0,No cambiar,1
73697,3,1,1,2,No cambiar,1
73698,3,0,1,2,No cambiar,0
73699,3,1,2,0,No cambiar,0
73700,3,0,2,1,No cambiar,0
73701,3,1,2,0,No cambiar,0
73702,3,2,2,1,No cambiar,1
73703,3,0,0,1,No cambiar,1
73704,3,1,1,0,No cambiar,1
73705,3,1,1,0,No cambiar,1
73706,3,2,2,1,No cambiar,1
73707,3,2,2,0,No cambiar,1
73708,3,2,1,0,No cambiar,0
73709,3,2,2,1,No cambiar,1
73710,3,1,0,2,No cambiar,0
73711,3,1,1,2,No cambiar,1
73712,3,0,1,2,No cambiar,0
73713,3,1,0,2,No cambiar,0
73714,3,0,0,1,No cambiar,1
73715,3,0,0,1,No cambiar,1
73716,3,0,0,1,No cambiar,1
73717,3,0,1,2,No cambiar,0
73718,3,2,0,1,No cambiar,0
73719,3,2,2,0,No cambiar,1
73720,3,2,2,1,No cambiar,1
73721,3,2,2,0,No cambiar,1
73722,3,1,1,2,No cambiar,1
73723,3,1,1,0,No cambiar,1
73724,3,1,2,0,No cambiar,0
73725,3,0,0,2,No cambiar,1
73726,3,0,2,1,No cambiar,0
73727,3,1,2,0,No cambiar,0
73728,3,0,0,2,No cambiar,1
73729,3,2,2,1,No cambiar,1
73730,3,2,0,1,No cambiar,0
73731,3,1,0,2,No cambiar,0
73732,3,0,1,2,No cambiar,0
73733,3,2,1,0,No cambiar,0
73734,3,2,0,1,No cambiar,0
73735,3,2,0,1,No cambiar,0
73736,3,1,0,2,No cambiar,0
73737,3,1,1,2,No cambiar,1
73738,3,1,0,2,No cambiar,0
73739,3,1,2,0,No cambiar,0
73740,3,2,2,1,No cambiar,1
73741,3,0,0,2,No cambiar,1
73742,3,1,0,2,No cambiar,0
73743,3,1,2,0,No cambiar,0
73744,3,2,0,1,No cambiar,0
73745,3,2,0,1,No cambiar,0
73746,3,1,1,0,No cambiar,1
73747,3,0,0,2,No cambiar,1
73748,3,0,0,2,No cambiar,1
73749,3,0,2,1,No cambiar,0
73750,3,1,2,0,No cambiar,0
73751,3,0,1,2,No cambiar,0
73752,3,0,0,2,No cambiar,1
73753,3,0,0,1,No cambiar,1
73754,3,0,1,2,No cambiar,0
73755,3,1,2,0,No cambiar,0
73756,3,2,2,0,No cambiar,1
73757,3,2,0,1,No cambiar,0
73758,3,2,0,1,No cambiar,0
73759,3,2,0,1,No cambiar,0
73760,3,0,0,2,No cambiar,1
73761,3,0,0,2,No cambiar,1
73762,3,0,2,1,No cambiar,0
73763,3,0,0,2,No cambiar,1
73764,3,2,0,1,No cambiar,0
73765,3,2,0,1,No cambiar,0
73766,3,1,1,0,No cambiar,1
73767,3,0,0,1,No cambiar,1
73768,3,0,2,1,No cambiar,0
73769,3,1,0,2,No cambiar,0
73770,3,2,2,0,No cambiar,1
73771,3,0,1,2,No cambiar,0
73772,3,2,0,1,No cambiar,0
73773,3,1,0,2,No cambiar,0
73774,3,0,0,1,No cambiar,1
73775,3,0,1,2,No cambiar,0
73776,3,0,1,2,No cambiar,0
73777,3,2,2,1,No cambiar,1
73778,3,2,0,1,No cambiar,0
73779,3,0,2,1,No cambiar,0
73780,3,1,1,2,No cambiar,1
73781,3,2,0,1,No cambiar,0
73782,3,0,1,2,No cambiar,0
73783,3,1,0,2,No cambiar,0
73784,3,0,2,1,No cambiar,0
73785,3,1,2,0,No cambiar,0
73786,3,0,1,2,No cambiar,0
73787,3,1,0,2,No cambiar,0
73788,3,2,1,0,No cambiar,0
73789,3,1,0,2,No cambiar,0
73790,3,1,0,2,No cambiar,0
73791,3,1,1,2,No cambiar,1
73792,3,0,0,1,No cambiar,1
73793,3,2,0,1,No cambiar,0
73794,3,1,0,2,No cambiar,0
73795,3,0,2,1,No cambiar,0
73796,3,0,0,1,No cambiar,1
73797,3,1,2,0,No cambiar,0
73798,3,1,0,2,No cambiar,0
73799,3,0,2,1,No cambiar,0
73800,3,0,2,1,No cambiar,0
73801,3,0,1,2,No cambiar,0
73802,3,1,0,2,No cambiar,0
73803,3,2,2,1,No cambiar,1
73804,3,0,0,2,No cambiar,1
73805,3,0,1,2,No cambiar,0
73806,3,0,2,1,No cambiar,0
73807,3,1,0,2,No cambiar,0
73808,3,0,2,1,No cambiar,0
73809,3,2,1,0,No cambiar,0
73810,3,0,1,2,No cambiar,0
73811,3,1,1,0,No cambiar,1
73812,3,2,0,1,No cambiar,0
73813,3,0,1,2,No cambiar,0
73814,3,1,1,0,No cambiar,1
73815,3,1,1,0,No cambiar,1
73816,3,2,1,0,No cambiar,0
73817,3,0,0,1,No cambiar,1
73818,3,0,2,1,No cambiar,0
73819,3,0,1,2,No cambiar,0
73820,3,0,2,1,No cambiar,0
73821,3,0,0,1,No cambiar,1
73822,3,0,1,2,No cambiar,0
73823,3,1,2,0,No cambiar,0
73824,3,1,0,2,No cambiar,0
73825,3,0,0,1,No cambiar,1
73826,3,0,1,2,No cambiar,0
73827,3,2,2,0,No cambiar,1
73828,3,2,0,1,No cambiar,0
73829,3,1,0,2,No cambiar,0
73830,3,2,2,1,No cambiar,1
73831,3,0,0,2,No cambiar,1
73832,3,2,1,0,No cambiar,0
73833,3,1,0,2,No cambiar,0
73834,3,2,2,1,No cambiar,1
73835,3,2,1,0,No cambiar,0
73836,3,0,0,2,No cambiar,1
73837,3,0,0,2,No cambiar,1
73838,3,2,2,0,No cambiar,1
73839,3,0,2,1,No cambiar,0
73840,3,2,0,1,No cambiar,0
73841,3,1,0,2,No cambiar,0
73842,3,2,0,1,No cambiar,0
73843,3,0,0,1,No cambiar,1
73844,3,1,0,2,No cambiar,0
73845,3,1,1,2,No cambiar,1
73846,3,2,2,1,No cambiar,1
73847,3,0,1,2,No cambiar,0
73848,3,2,2,0,No cambiar,1
73849,3,1,2,0,No cambiar,0
73850,3,0,0,1,No cambiar,1
73851,3,0,1,2,No cambiar,0
73852,3,0,0,2,No cambiar,1
73853,3,1,2,0,No cambiar,0
73854,3,1,1,2,No cambiar,1
73855,3,1,1,0,No cambiar,1
73856,3,1,0,2,No cambiar,0
73857,3,0,1,2,No cambiar,0
73858,3,2,1,0,No cambiar,0
73859,3,0,1,2,No cambiar,0
73860,3,2,1,0,No cambiar,0
73861,3,1,2,0,No cambiar,0
73862,3,2,2,1,No cambiar,1
73863,3,2,2,0,No cambiar,1
73864,3,0,1,2,No cambiar,0
73865,3,1,2,0,No cambiar,0
73866,3,1,1,2,No cambiar,1
73867,3,2,0,1,No cambiar,0
73868,3,1,1,2,No cambiar,1
73869,3,2,1,0,No cambiar,0
73870,3,1,1,2,No cambiar,1
73871,3,2,2,1,No cambiar,1
73872,3,1,2,0,No cambiar,0
73873,3,1,2,0,No cambiar,0
73874,3,1,0,2,No cambiar,0
73875,3,1,0,2,No cambiar,0
73876,3,1,0,2,No cambiar,0
73877,3,0,0,2,No cambiar,1
73878,3,1,1,0,No cambiar,1
73879,3,2,1,0,No cambiar,0
73880,3,2,2,0,No cambiar,1
73881,3,1,2,0,No cambiar,0
73882,3,2,0,1,No cambiar,0
73883,3,0,1,2,No cambiar,0
73884,3,2,0,1,No cambiar,0
73885,3,1,1,2,No cambiar,1
73886,3,1,0,2,No cambiar,0
73887,3,1,0,2,No cambiar,0
73888,3,0,1,2,No cambiar,0
73889,3,2,0,1,No cambiar,0
73890,3,1,1,0,No cambiar,1
73891,3,2,2,0,No cambiar,1
73892,3,0,0,1,No cambiar,1
73893,3,0,2,1,No cambiar,0
73894,3,2,0,1,No cambiar,0
73895,3,2,2,1,No cambiar,1
73896,3,1,0,2,No cambiar,0
73897,3,0,0,2,No cambiar,1
73898,3,1,1,0,No cambiar,1
73899,3,1,1,2,No cambiar,1
73900,3,1,2,0,No cambiar,0
73901,3,0,1,2,No cambiar,0
73902,3,1,1,0,No cambiar,1
73903,3,2,1,0,No cambiar,0
73904,3,1,0,2,No cambiar,0
73905,3,0,0,2,No cambiar,1
73906,3,1,0,2,No cambiar,0
73907,3,2,2,0,No cambiar,1
73908,3,1,1,2,No cambiar,1
73909,3,0,2,1,No cambiar,0
73910,3,1,0,2,No cambiar,0
73911,3,2,0,1,No cambiar,0
73912,3,0,1,2,No cambiar,0
73913,3,0,2,1,No cambiar,0
73914,3,2,0,1,No cambiar,0
73915,3,1,2,0,No cambiar,0
73916,3,1,1,2,No cambiar,1
73917,3,1,1,0,No cambiar,1
73918,3,2,0,1,No cambiar,0
73919,3,1,1,2,No cambiar,1
73920,3,0,2,1,No cambiar,0
73921,3,0,0,2,No cambiar,1
73922,3,0,1,2,No cambiar,0
73923,3,2,2,0,No cambiar,1
73924,3,2,0,1,No cambiar,0
73925,3,1,0,2,No cambiar,0
73926,3,1,0,2,No cambiar,0
73927,3,2,2,1,No cambiar,1
73928,3,1,0,2,No cambiar,0
73929,3,0,2,1,No cambiar,0
73930,3,1,1,0,No cambiar,1
73931,3,2,2,0,No cambiar,1
73932,3,2,0,1,No cambiar,0
73933,3,2,1,0,No cambiar,0
73934,3,2,2,0,No cambiar,1
73935,3,0,1,2,No cambiar,0
73936,3,0,1,2,No cambiar,0
73937,3,2,1,0,No cambiar,0
73938,3,0,0,2,No cambiar,1
73939,3,1,0,2,No cambiar,0
73940,3,1,2,0,No cambiar,0
73941,3,1,2,0,No cambiar,0
73942,3,0,1,2,No cambiar,0
73943,3,1,1,2,No cambiar,1
73944,3,2,2,1,No cambiar,1
73945,3,0,2,1,No cambiar,0
73946,3,2,2,1,No cambiar,1
73947,3,0,0,2,No cambiar,1
73948,3,2,0,1,No cambiar,0
73949,3,0,0,1,No cambiar,1
73950,3,1,1,0,No cambiar,1
73951,3,0,1,2,No cambiar,0
73952,3,2,1,0,No cambiar,0
73953,3,2,0,1,No cambiar,0
73954,3,2,1,0,No cambiar,0
73955,3,0,0,1,No cambiar,1
73956,3,1,0,2,No cambiar,0
73957,3,0,0,2,No cambiar,1
73958,3,2,1,0,No cambiar,0
73959,3,0,1,2,No cambiar,0
73960,3,0,0,1,No cambiar,1
73961,3,2,1,0,No cambiar,0
73962,3,1,1,2,No cambiar,1
73963,3,0,2,1,No cambiar,0
73964,3,2,1,0,No cambiar,0
73965,3,2,2,0,No cambiar,1
73966,3,2,0,1,No cambiar,0
73967,3,1,2,0,No cambiar,0
73968,3,1,2,0,No cambiar,0
73969,3,2,1,0,No cambiar,0
73970,3,2,1,0,No cambiar,0
73971,3,1,0,2,No cambiar,0
73972,3,2,1,0,No cambiar,0
73973,3,0,2,1,No cambiar,0
73974,3,1,1,0,No cambiar,1
73975,3,2,1,0,No cambiar,0
73976,3,2,2,1,No cambiar,1
73977,3,1,1,0,No cambiar,1
73978,3,1,1,2,No cambiar,1
73979,3,2,1,0,No cambiar,0
73980,3,1,2,0,No cambiar,0
73981,3,0,2,1,No cambiar,0
73982,3,2,2,1,No cambiar,1
73983,3,1,0,2,No cambiar,0
73984,3,0,1,2,No cambiar,0
73985,3,1,1,2,No cambiar,1
73986,3,2,2,0,No cambiar,1
73987,3,2,1,0,No cambiar,0
73988,3,2,0,1,No cambiar,0
73989,3,1,2,0,No cambiar,0
73990,3,1,2,0,No cambiar,0
73991,3,1,0,2,No cambiar,0
73992,3,1,0,2,No cambiar,0
73993,3,0,2,1,No cambiar,0
73994,3,1,1,2,No cambiar,1
73995,3,0,2,1,No cambiar,0
73996,3,0,0,1,No cambiar,1
73997,3,1,2,0,No cambiar,0
73998,3,1,2,0,No cambiar,0
73999,3,2,1,0,No cambiar,0
74000,3,2,2,0,No cambiar,1
74001,3,1,1,0,No cambiar,1
74002,3,0,2,1,No cambiar,0
74003,3,0,2,1,No cambiar,0
74004,3,0,0,2,No cambiar,1
74005,3,0,2,1,No cambiar,0
74006,3,2,1,0,No cambiar,0
74007,3,1,1,2,No cambiar,1
74008,3,1,1,2,No cambiar,1
74009,3,0,2,1,No cambiar,0
74010,3,0,1,2,No cambiar,0
74011,3,2,0,1,No cambiar,0
74012,3,0,0,2,No cambiar,1
74013,3,1,0,2,No cambiar,0
74014,3,0,2,1,No cambiar,0
74015,3,2,0,1,No cambiar,0
74016,3,1,1,2,No cambiar,1
74017,3,1,1,2,No cambiar,1
74018,3,2,0,1,No cambiar,0
74019,3,0,2,1,No cambiar,0
74020,3,0,2,1,No cambiar,0
74021,3,1,2,0,No cambiar,0
74022,3,2,1,0,No cambiar,0
74023,3,2,0,1,No cambiar,0
74024,3,2,1,0,No cambiar,0
74025,3,0,2,1,No cambiar,0
74026,3,2,0,1,No cambiar,0
74027,3,0,2,1,No cambiar,0
74028,3,2,1,0,No cambiar,0
74029,3,1,1,0,No cambiar,1
74030,3,0,1,2,No cambiar,0
74031,3,1,0,2,No cambiar,0
74032,3,1,0,2,No cambiar,0
74033,3,0,1,2,No cambiar,0
74034,3,2,1,0,No cambiar,0
74035,3,1,2,0,No cambiar,0
74036,3,0,2,1,No cambiar,0
74037,3,0,2,1,No cambiar,0
74038,3,2,0,1,No cambiar,0
74039,3,2,1,0,No cambiar,0
74040,3,2,1,0,No cambiar,0
74041,3,1,2,0,No cambiar,0
74042,3,1,1,0,No cambiar,1
74043,3,1,2,0,No cambiar,0
74044,3,2,2,1,No cambiar,1
74045,3,2,2,0,No cambiar,1
74046,3,1,1,0,No cambiar,1
74047,3,1,0,2,No cambiar,0
74048,3,0,2,1,No cambiar,0
74049,3,2,2,0,No cambiar,1
74050,3,0,2,1,No cambiar,0
74051,3,0,2,1,No cambiar,0
74052,3,2,1,0,No cambiar,0
74053,3,1,0,2,No cambiar,0
74054,3,1,0,2,No cambiar,0
74055,3,2,0,1,No cambiar,0
74056,3,2,0,1,No cambiar,0
74057,3,1,2,0,No cambiar,0
74058,3,0,1,2,No cambiar,0
74059,3,1,1,2,No cambiar,1
74060,3,0,0,2,No cambiar,1
74061,3,0,0,2,No cambiar,1
74062,3,0,2,1,No cambiar,0
74063,3,2,2,0,No cambiar,1
74064,3,2,2,1,No cambiar,1
74065,3,1,2,0,No cambiar,0
74066,3,0,1,2,No cambiar,0
74067,3,2,0,1,No cambiar,0
74068,3,2,0,1,No cambiar,0
74069,3,0,0,2,No cambiar,1
74070,3,0,1,2,No cambiar,0
74071,3,0,1,2,No cambiar,0
74072,3,1,1,0,No cambiar,1
74073,3,1,2,0,No cambiar,0
74074,3,0,0,2,No cambiar,1
74075,3,2,2,0,No cambiar,1
74076,3,2,2,0,No cambiar,1
74077,3,2,1,0,No cambiar,0
74078,3,2,0,1,No cambiar,0
74079,3,0,1,2,No cambiar,0
74080,3,0,2,1,No cambiar,0
74081,3,2,2,0,No cambiar,1
74082,3,2,2,1,No cambiar,1
74083,3,1,0,2,No cambiar,0
74084,3,1,0,2,No cambiar,0
74085,3,1,1,0,No cambiar,1
74086,3,2,1,0,No cambiar,0
74087,3,0,1,2,No cambiar,0
74088,3,1,1,0,No cambiar,1
74089,3,1,0,2,No cambiar,0
74090,3,1,1,2,No cambiar,1
74091,3,2,2,0,No cambiar,1
74092,3,0,0,1,No cambiar,1
74093,3,0,1,2,No cambiar,0
74094,3,0,2,1,No cambiar,0
74095,3,1,2,0,No cambiar,0
74096,3,1,0,2,No cambiar,0
74097,3,2,2,0,No cambiar,1
74098,3,1,1,2,No cambiar,1
74099,3,0,1,2,No cambiar,0
74100,3,1,0,2,No cambiar,0
74101,3,0,0,2,No cambiar,1
74102,3,2,2,0,No cambiar,1
74103,3,0,1,2,No cambiar,0
74104,3,2,1,0,No cambiar,0
74105,3,2,1,0,No cambiar,0
74106,3,2,1,0,No cambiar,0
74107,3,1,0,2,No cambiar,0
74108,3,2,1,0,No cambiar,0
74109,3,1,0,2,No cambiar,0
74110,3,2,1,0,No cambiar,0
74111,3,0,1,2,No cambiar,0
74112,3,0,1,2,No cambiar,0
74113,3,2,2,0,No cambiar,1
74114,3,0,1,2,No cambiar,0
74115,3,2,1,0,No cambiar,0
74116,3,0,2,1,No cambiar,0
74117,3,2,2,1,No cambiar,1
74118,3,2,2,1,No cambiar,1
74119,3,1,0,2,No cambiar,0
74120,3,1,2,0,No cambiar,0
74121,3,2,1,0,No cambiar,0
74122,3,0,0,2,No cambiar,1
74123,3,1,1,0,No cambiar,1
74124,3,2,1,0,No cambiar,0
74125,3,1,0,2,No cambiar,0
74126,3,1,0,2,No cambiar,0
74127,3,2,2,0,No cambiar,1
74128,3,2,1,0,No cambiar,0
74129,3,2,2,1,No cambiar,1
74130,3,2,2,1,No cambiar,1
74131,3,1,1,2,No cambiar,1
74132,3,0,0,2,No cambiar,1
74133,3,1,2,0,No cambiar,0
74134,3,2,1,0,No cambiar,0
74135,3,2,1,0,No cambiar,0
74136,3,1,2,0,No cambiar,0
74137,3,0,0,2,No cambiar,1
74138,3,0,1,2,No cambiar,0
74139,3,0,1,2,No cambiar,0
74140,3,1,0,2,No cambiar,0
74141,3,1,0,2,No cambiar,0
74142,3,0,2,1,No cambiar,0
74143,3,0,2,1,No cambiar,0
74144,3,2,1,0,No cambiar,0
74145,3,2,2,0,No cambiar,1
74146,3,2,2,0,No cambiar,1
74147,3,1,0,2,No cambiar,0
74148,3,2,0,1,No cambiar,0
74149,3,2,0,1,No cambiar,0
74150,3,2,2,1,No cambiar,1
74151,3,2,1,0,No cambiar,0
74152,3,2,2,1,No cambiar,1
74153,3,1,1,2,No cambiar,1
74154,3,1,1,2,No cambiar,1
74155,3,1,1,2,No cambiar,1
74156,3,2,1,0,No cambiar,0
74157,3,2,2,1,No cambiar,1
74158,3,1,0,2,No cambiar,0
74159,3,1,1,0,No cambiar,1
74160,3,1,1,2,No cambiar,1
74161,3,0,1,2,No cambiar,0
74162,3,2,2,0,No cambiar,1
74163,3,0,2,1,No cambiar,0
74164,3,2,1,0,No cambiar,0
74165,3,1,1,2,No cambiar,1
74166,3,0,0,2,No cambiar,1
74167,3,2,2,1,No cambiar,1
74168,3,1,2,0,No cambiar,0
74169,3,0,0,1,No cambiar,1
74170,3,1,0,2,No cambiar,0
74171,3,0,1,2,No cambiar,0
74172,3,0,2,1,No cambiar,0
74173,3,0,1,2,No cambiar,0
74174,3,1,0,2,No cambiar,0
74175,3,2,2,0,No cambiar,1
74176,3,1,1,2,No cambiar,1
74177,3,1,1,0,No cambiar,1
74178,3,1,1,0,No cambiar,1
74179,3,2,0,1,No cambiar,0
74180,3,0,1,2,No cambiar,0
74181,3,0,2,1,No cambiar,0
74182,3,1,1,0,No cambiar,1
74183,3,1,0,2,No cambiar,0
74184,3,1,2,0,No cambiar,0
74185,3,1,1,2,No cambiar,1
74186,3,1,0,2,No cambiar,0
74187,3,2,0,1,No cambiar,0
74188,3,1,2,0,No cambiar,0
74189,3,0,2,1,No cambiar,0
74190,3,2,1,0,No cambiar,0
74191,3,2,0,1,No cambiar,0
74192,3,2,2,1,No cambiar,1
74193,3,0,0,1,No cambiar,1
74194,3,1,0,2,No cambiar,0
74195,3,0,1,2,No cambiar,0
74196,3,2,2,0,No cambiar,1
74197,3,1,1,2,No cambiar,1
74198,3,0,1,2,No cambiar,0
74199,3,2,2,0,No cambiar,1
74200,3,1,2,0,No cambiar,0
74201,3,0,2,1,No cambiar,0
74202,3,0,1,2,No cambiar,0
74203,3,0,0,2,No cambiar,1
74204,3,1,0,2,No cambiar,0
74205,3,1,1,0,No cambiar,1
74206,3,2,0,1,No cambiar,0
74207,3,1,0,2,No cambiar,0
74208,3,1,1,0,No cambiar,1
74209,3,0,2,1,No cambiar,0
74210,3,1,0,2,No cambiar,0
74211,3,1,0,2,No cambiar,0
74212,3,2,0,1,No cambiar,0
74213,3,2,0,1,No cambiar,0
74214,3,2,0,1,No cambiar,0
74215,3,0,2,1,No cambiar,0
74216,3,0,0,2,No cambiar,1
74217,3,1,1,2,No cambiar,1
74218,3,1,2,0,No cambiar,0
74219,3,2,2,1,No cambiar,1
74220,3,2,0,1,No cambiar,0
74221,3,0,2,1,No cambiar,0
74222,3,2,1,0,No cambiar,0
74223,3,2,1,0,No cambiar,0
74224,3,2,2,1,No cambiar,1
74225,3,0,0,2,No cambiar,1
74226,3,1,1,2,No cambiar,1
74227,3,1,0,2,No cambiar,0
74228,3,0,1,2,No cambiar,0
74229,3,2,1,0,No cambiar,0
74230,3,2,1,0,No cambiar,0
74231,3,1,0,2,No cambiar,0
74232,3,0,1,2,No cambiar,0
74233,3,2,0,1,No cambiar,0
74234,3,2,2,0,No cambiar,1
74235,3,1,1,2,No cambiar,1
74236,3,2,1,0,No cambiar,0
74237,3,1,1,0,No cambiar,1
74238,3,2,0,1,No cambiar,0
74239,3,1,0,2,No cambiar,0
74240,3,1,1,2,No cambiar,1
74241,3,2,0,1,No cambiar,0
74242,3,0,1,2,No cambiar,0
74243,3,2,0,1,No cambiar,0
74244,3,1,1,0,No cambiar,1
74245,3,1,2,0,No cambiar,0
74246,3,1,1,0,No cambiar,1
74247,3,2,2,1,No cambiar,1
74248,3,2,2,0,No cambiar,1
74249,3,0,0,1,No cambiar,1
74250,3,0,1,2,No cambiar,0
74251,3,1,1,0,No cambiar,1
74252,3,2,2,0,No cambiar,1
74253,3,0,0,1,No cambiar,1
74254,3,0,0,1,No cambiar,1
74255,3,2,2,1,No cambiar,1
74256,3,1,1,2,No cambiar,1
74257,3,2,1,0,No cambiar,0
74258,3,0,2,1,No cambiar,0
74259,3,1,2,0,No cambiar,0
74260,3,2,1,0,No cambiar,0
74261,3,1,0,2,No cambiar,0
74262,3,0,2,1,No cambiar,0
74263,3,1,2,0,No cambiar,0
74264,3,0,2,1,No cambiar,0
74265,3,0,0,1,No cambiar,1
74266,3,2,2,0,No cambiar,1
74267,3,2,0,1,No cambiar,0
74268,3,2,2,1,No cambiar,1
74269,3,2,2,1,No cambiar,1
74270,3,2,2,0,No cambiar,1
74271,3,0,0,2,No cambiar,1
74272,3,2,0,1,No cambiar,0
74273,3,2,2,0,No cambiar,1
74274,3,0,1,2,No cambiar,0
74275,3,2,2,1,No cambiar,1
74276,3,2,0,1,No cambiar,0
74277,3,2,0,1,No cambiar,0
74278,3,0,2,1,No cambiar,0
74279,3,0,0,1,No cambiar,1
74280,3,2,0,1,No cambiar,0
74281,3,1,0,2,No cambiar,0
74282,3,2,0,1,No cambiar,0
74283,3,2,2,1,No cambiar,1
74284,3,0,0,2,No cambiar,1
74285,3,2,1,0,No cambiar,0
74286,3,0,1,2,No cambiar,0
74287,3,2,1,0,No cambiar,0
74288,3,0,2,1,No cambiar,0
74289,3,2,2,1,No cambiar,1
74290,3,1,0,2,No cambiar,0
74291,3,1,0,2,No cambiar,0
74292,3,2,1,0,No cambiar,0
74293,3,2,0,1,No cambiar,0
74294,3,1,1,0,No cambiar,1
74295,3,2,0,1,No cambiar,0
74296,3,0,2,1,No cambiar,0
74297,3,2,2,0,No cambiar,1
74298,3,1,1,2,No cambiar,1
74299,3,1,1,0,No cambiar,1
74300,3,0,2,1,No cambiar,0
74301,3,1,1,0,No cambiar,1
74302,3,1,2,0,No cambiar,0
74303,3,0,2,1,No cambiar,0
74304,3,0,1,2,No cambiar,0
74305,3,2,0,1,No cambiar,0
74306,3,2,2,1,No cambiar,1
74307,3,2,0,1,No cambiar,0
74308,3,2,1,0,No cambiar,0
74309,3,2,2,0,No cambiar,1
74310,3,2,0,1,No cambiar,0
74311,3,0,1,2,No cambiar,0
74312,3,1,2,0,No cambiar,0
74313,3,0,1,2,No cambiar,0
74314,3,2,1,0,No cambiar,0
74315,3,2,0,1,No cambiar,0
74316,3,0,0,2,No cambiar,1
74317,3,1,1,0,No cambiar,1
74318,3,1,1,0,No cambiar,1
74319,3,1,1,2,No cambiar,1
74320,3,0,1,2,No cambiar,0
74321,3,1,2,0,No cambiar,0
74322,3,1,1,0,No cambiar,1
74323,3,0,2,1,No cambiar,0
74324,3,0,0,2,No cambiar,1
74325,3,0,1,2,No cambiar,0
74326,3,0,2,1,No cambiar,0
74327,3,2,2,1,No cambiar,1
74328,3,1,0,2,No cambiar,0
74329,3,2,0,1,No cambiar,0
74330,3,2,1,0,No cambiar,0
74331,3,2,0,1,No cambiar,0
74332,3,2,2,0,No cambiar,1
74333,3,0,0,2,No cambiar,1
74334,3,2,0,1,No cambiar,0
74335,3,2,0,1,No cambiar,0
74336,3,0,1,2,No cambiar,0
74337,3,1,2,0,No cambiar,0
74338,3,1,0,2,No cambiar,0
74339,3,2,1,0,No cambiar,0
74340,3,1,1,2,No cambiar,1
74341,3,0,1,2,No cambiar,0
74342,3,0,0,1,No cambiar,1
74343,3,1,2,0,No cambiar,0
74344,3,0,1,2,No cambiar,0
74345,3,1,2,0,No cambiar,0
74346,3,2,0,1,No cambiar,0
74347,3,0,2,1,No cambiar,0
74348,3,0,0,2,No cambiar,1
74349,3,2,1,0,No cambiar,0
74350,3,1,1,2,No cambiar,1
74351,3,1,2,0,No cambiar,0
74352,3,0,2,1,No cambiar,0
74353,3,1,1,2,No cambiar,1
74354,3,0,2,1,No cambiar,0
74355,3,0,1,2,No cambiar,0
74356,3,0,0,2,No cambiar,1
74357,3,1,2,0,No cambiar,0
74358,3,0,1,2,No cambiar,0
74359,3,0,2,1,No cambiar,0
74360,3,0,0,1,No cambiar,1
74361,3,1,1,0,No cambiar,1
74362,3,1,0,2,No cambiar,0
74363,3,0,0,1,No cambiar,1
74364,3,0,0,1,No cambiar,1
74365,3,1,0,2,No cambiar,0
74366,3,1,0,2,No cambiar,0
74367,3,1,2,0,No cambiar,0
74368,3,0,0,1,No cambiar,1
74369,3,0,2,1,No cambiar,0
74370,3,0,2,1,No cambiar,0
74371,3,0,0,1,No cambiar,1
74372,3,1,1,2,No cambiar,1
74373,3,0,2,1,No cambiar,0
74374,3,2,1,0,No cambiar,0
74375,3,1,1,2,No cambiar,1
74376,3,2,2,1,No cambiar,1
74377,3,0,2,1,No cambiar,0
74378,3,0,0,2,No cambiar,1
74379,3,1,1,2,No cambiar,1
74380,3,1,1,2,No cambiar,1
74381,3,0,2,1,No cambiar,0
74382,3,0,0,2,No cambiar,1
74383,3,1,2,0,No cambiar,0
74384,3,2,1,0,No cambiar,0
74385,3,2,2,1,No cambiar,1
74386,3,1,2,0,No cambiar,0
74387,3,0,0,1,No cambiar,1
74388,3,0,2,1,No cambiar,0
74389,3,2,1,0,No cambiar,0
74390,3,2,2,0,No cambiar,1
74391,3,1,1,2,No cambiar,1
74392,3,2,0,1,No cambiar,0
74393,3,1,0,2,No cambiar,0
74394,3,2,2,0,No cambiar,1
74395,3,2,0,1,No cambiar,0
74396,3,0,2,1,No cambiar,0
74397,3,0,1,2,No cambiar,0
74398,3,0,1,2,No cambiar,0
74399,3,0,1,2,No cambiar,0
74400,3,2,0,1,No cambiar,0
